path,sha1,size,file_description,source_key_timestamp,created_timestamp,modified_timestamp,modified_timestamp2,linker_timestamp,product,company,pe_sizeofimage,version_number,version,language,header_hash,pe_checksum,id,switchbackcontext
c:\program files (x86)\java\jre1.8.0_141\bin\t2k.dll,00008948bc686d9cfa86413312fc450573a747ef0894,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.874610,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\tnameserv.exe,00003cde8c318369b7ab5734b8b77118de66e7a2eb2c,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.890328,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\unpack.dll,000024639af929f28766b2854630481b7aaa8ea814fe,,,2017-08-03 11:34:01.544628,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.882136,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\unpack200.exe,000041fc49ce889d1139214f9639333c71407de974b6,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.878399,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\verify.dll,0000ac02a33826fb403ff79b9d887fa64ebec7b74d91,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.885260,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\w2k_lsa_auth.dll,0000dde6214a1c526e7e992286e533f13003839a7282,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.890021,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\WindowsAccessBridge-32.dll,0000c88de2cd88ff6b548867b252d5d33b223360a086,,,2017-08-03 11:34:01.560381,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.884543,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\wsdetect.dll,00008c529e5ae9dfec062d631d0e30715dffafc89004,,,2017-08-03 11:34:01.575879,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.872306,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
c:\program files (x86)\java\jre1.8.0_141\bin\zip.dll,000008627392099f31b19e04961ec1f9f0a468081e70,,,2017-08-03 11:34:01.575879,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:49:05.881727,1969-12-31 19:00:00,,,,,,,,,0000961de0b0f600a96736e10f8338c4302c00000904,
C:\Program Files (x86)\Common Files\Java\Java Update\jaureg.exe,0000bb5b7774b087d575c859ce913de5fe0f7ca151c1,,,2017-08-03 11:34:04.544794,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-12 03:34:55.964162,1969-12-31 19:00:00,,,,,,,,,0000abe21ad907d12d2911065152c426e35f00000904,
C:\Program Files (x86)\Common Files\Java\Java Update\jucheck.exe,000095bb0b4f09e5a688c691ac6e5ec13eb5a710c92d,,,2017-08-03 11:34:04.544794,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-12 03:34:29.907433,1969-12-31 19:00:00,,,,,,,,,0000abe21ad907d12d2911065152c426e35f00000904,
C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe,0000cdf4da1999654a31bd797cb4d5d284c308d54ed4,,,2017-08-03 11:34:04.544794,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-07-12 03:34:44.056988,1969-12-31 19:00:00,,,,,,,,,0000abe21ad907d12d2911065152c426e35f00000904,
c:\program files\java\jre1.8.0_141\bin\awt.dll,000012a452fd646450194f16291301e8c85856bb079e,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.672632,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\bci.dll,00000b35472f2896195a7c098b8ccac415ca19679ad0,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.772698,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\dcpr.dll,000074a05ef66bf4bb0cb5e59ee1ac599b34d4624af4,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.820780,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\decora_sse.dll,0000816ca0a71383192691e7ca3eb80feca3d55f9889,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.812659,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\deploy.dll,000022b79070da13450d3f99fc5c5941b37dd59416b8,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.786300,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\dtplugin\deployJava1.dll,00000634d1f8dfc7d5e49b3642f5f88946ba8f4aac12,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.886534,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\dtplugin\npdeployJava1.dll,00009bd698a0d352afa1830d5ff9e61c8d002a2d423a,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.048814,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\dt_shmem.dll,0000745042305314017bb1b25282641d5d4bdba119f6,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.976989,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\dt_socket.dll,00001826bfc0022ede57d4246fb5b4dc66be89e3d0f7,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:04.993951,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\eula.dll,000012185f86726769257fae226860b81ef7aa85ab4a,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.021564,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\fontmanager.dll,0000532cc68667862872bf2915a4f952afbedbc40218,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.049376,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\fxplugins.dll,00000cdbcc4da5b5fa4b664502fa5cdc6c84ef979ee8,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.054492,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\glass.dll,00009c0cbaf332bc39de0e72e4c8429c9c72c100c397,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.029372,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\glib-lite.dll,0000894fecbb7d0fbe08c4b09743bbeaf5b700d767c7,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.074078,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\gstreamer-lite.dll,0000f668e7ff231a3166f70f07d9cb56818a149ae7a0,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.159550,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\hprof.dll,0000d96c44b77cd456068735e8a0ddcb5a1a9ac077aa,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.130582,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\instrument.dll,00003ad3880a6a3b8c5dc015f083a7f5d990d4555acf,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.161615,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\j2pcsc.dll,0000fb7b18e06f5b5ad96dd62d5e341cdde6d41480d1,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.163121,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\j2pkcs11.dll,0000745f94b98bdb6d5cbdab5b43deff180bf8447090,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.176752,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jaas_nt.dll,0000fd6e5fdff2c299c3a5010074dbb197de0b66fce6,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.213159,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jabswitch.exe,0000e00936430ac1cb378dd3839ef43b3d549b0e9942,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.224496,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\java-rmi.exe,00005905e7708faf2c77326d75ab5a4cc1942e053a51,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.243604,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\java.dll,0000b7fc96c0ddf5cd5df7f742c82b3b3ec4ead2b332,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.246067,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\java.exe,0000702bc5644e30d7b9799540e5b96679684c6c4929,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.341950,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\JavaAccessBridge-64.dll,00002fd7e7830ec4a3e579ba06907834fc17d2d6cf46,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.323066,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javacpl.cpl,0000920677d35f8022139d493fe59c50fc1ac152626c,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.356974,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javacpl.exe,00007d282764e1a7da158d34de14027d605890ca78be,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.378188,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javafx_font.dll,0000f76cd2ed5b5a50d6c27db8a656127922b726b149,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.406245,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javafx_font_t2k.dll,0000c575944414ab102373010fa71b9f235520e61ec3,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.468511,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javafx_iio.dll,0000a8c3f9ffd579877ad2ee2d6fab4d835e5f9dc6bd,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.431154,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javaw.exe,0000caff9772db4f99d61c98ad42f509b4f1add6ff92,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.497781,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\javaws.exe,00002e8f6a8f8e9e5591bcf877d54c0efbc8de539952,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.478458,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\java_crw_demo.dll,00004efb0eea4e0d48e6ca68f9beb682ea1dc938d86e,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.541338,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jawt.dll,000078eae4f71b57c772780c919df6e812cd01877ef4,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.557078,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\JAWTAccessBridge-64.dll,0000310060e07e810656150e950d012cc4802806df77,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.570965,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jdwp.dll,0000e1baee1773b1b86af564409a376b5535c149e1a7,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.607056,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jfr.dll,00000d2277459cc66ef39a61e2384a66a79c2a4f0a1d,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.620398,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jfxmedia.dll,000071932ab803476ca761a9a5b54b28cf0f00f39537,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.619881,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jfxwebkit.dll,00002d4334d8ec6de9046f7b512091860079d3902bb1,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:03.166446,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jjs.exe,000014fe146b754bc8ac400eb7580700123c6b9a2a92,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.760244,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jli.dll,0000b7805eb09f26ae67102717ec6d7c5aada1483310,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.790114,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jp2iexp.dll,00002a1999460665a14935bed23324ace8d3d4a0515c,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.760620,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jp2launcher.exe,000081b7b1ffad5bac373a1c44cb19a08a3e771c7d88,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.825104,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jp2native.dll,0000c6170704d4f24a1baeb534992230d7e94eb22134,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.834886,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jp2ssv.dll,00009b121f4c900300622537b0b8b3e0ecc1ae7898fd,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.845007,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jpeg.dll,00002fb4cf15b2bb5c60f77e275ead806367f0cd6dbf,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.875017,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jsdt.dll,0000bb052e3b98e528dbe7580553ed82b88b66301832,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.897569,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jsound.dll,0000c4f4204be38eeb6026997e0faaa50886b542fc61,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.911478,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\jsoundds.dll,0000ae721086ddec85e84108bee1ecd697bea36ffe6d,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.930902,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\kcms.dll,00003dd2a7b96a6e9c602be6e2fe8ffb04d4ac38212c,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.929020,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\keytool.exe,00000349c76040d4b35cfba85f804db6e07d54dd02d3,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.963524,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\kinit.exe,0000afe6262fd033ce0c944df96d7029662adcb9209b,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.975875,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\klist.exe,00009a7e21cc721f6649523728943960354044cc08b2,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:05.991513,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\ktab.exe,00008b3b293891c291defede506c90deacf9a1751ce0,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.010398,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\lcms.dll,0000c5bd862d6e5d13d8bd28a4ab1bffb9dbc501210c,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.001868,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\management.dll,0000ce8e3ade0f14db1c5a786724f93f4260ad71fb0b,,,2017-08-03 11:34:01.857147,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.037157,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\mlib_image.dll,000034a735192bc446d4b2dfd14a980a763dbffae357,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.022671,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\msvcp120.dll,0000d0164c041707f297a73abb9ea854111953e99cf1,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.047225,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\msvcr100.dll,0000b7b9349b33230c5b80886f5c1f0a42848661c883,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.194450,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\msvcr120.dll,000062cb65a1d79e2c5ada0c7bfc04c18693567c90d0,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.159566,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\net.dll,00002b3d98785016affc563f6cc90233ddc0ff639588,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.172190,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\nio.dll,00008a974552f9c845a28529efcf5f2b194549f6fcb4,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.181765,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\npt.dll,0000e2bcc1bb455edd5c5b53f162f4e1ba4e142d866b,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.213384,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\orbd.exe,0000f45c295c8f987d706983c33ee25ab1d9df3597e7,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.229165,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\pack200.exe,000021aac747bf15307bd0375b66d4fa6126c8d5f227,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.229165,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\plugin2\msvcr100.dll,0000b7b9349b33230c5b80886f5c1f0a42848661c883,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.288908,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\plugin2\npjp2.dll,000040f1ba1e4c7c04db46bfdb1504c12757db4440c0,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.312644,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\policytool.exe,00005f17f10b94578d888a3c9f1f580a9aa3bcb68c2a,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.304002,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\prism_common.dll,0000c58da9785a7ed24cba06a9ec5c8a46043640c4b1,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.306459,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\prism_d3d.dll,0000dac79eaf438a71c2e5d82c4eaaaea9be637fd510,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.323274,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\prism_sw.dll,0000a84b379a1d6487c3d3f40254c8c1c96221ff7869,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.330605,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
c:\program files\java\jre1.8.0_141\bin\resource.dll,0000e593a86fee386a8b66ebb03a144aa7515258d53f,,,2017-08-03 11:34:01.872769,1601-01-01 00:00:00,1601-01-01 00:00:00,2017-08-01 12:50:06.352618,1969-12-31 19:00:00,,,,,,,,,0000d1efc115556c6309299a18a857015eb900000904,
